Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Color,Price,Phone
255,1/24/2022,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,Pale White,12000,8350736
256,1/26/2022,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Pale White,21500,7134389
257,1/26/2022,Leonardo,Female,2210000,Capitol KIA,Volvo,S40,Pale White,17000,8387204
258,1/26/2022,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,Pale White,46000,8530223
259,1/26/2022,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,Pale White,41100,7658291
260,1/26/2022,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Pale White,22500,7810244
261,1/27/2022,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,Black,9000,8364023
262,1/27/2022,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Pale White,20200,7546455
263,1/27/2022,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Pale White,59000,6194175
264,1/27/2022,Juliet,Male,1290000,U-Haul CO,Volvo,S70,Black,22000,7025992
265,1/27/2022,Lev,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,Pale White,57000,8108037
266,1/27/2022,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,Pale White,25500,8672450
267,1/27/2022,Liam,Male,13500,Classic Chevy,Acura,RL,Black,18000,7085492
268,1/27/2022,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Pale White,27000,8594191
269,1/27/2022,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Pale White,22000,8541398
270,1/27/2022,Destiny,Female,825000,Pars Auto Sales,Toyota,Tacoma,Pale White,82000,7848361
271,1/27/2022,Egypt,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,Pale White,15000,6534513
272,1/27/2022,Eliana,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,Pale White,31000,6484440
273,1/27/2022,Felix,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,Pale White,13000,6179651
274,1/27/2022,Julien,Male,13500,U-Haul CO,Volkswagen,Cabrio,Pale White,17000,7691251
275,1/27/2022,Gabrielle,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,Pale White,46000,6154930
276,1/27/2022,Emeline,Male,1311000,C & M Motors Inc,Ford,Windstar,Pale White,19100,8711691
277,1/27/2022,Ali,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,Pale White,10000,6575129
278,1/27/2022,Allen,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Black,42000,7712199
279,1/27/2022,Alvin,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Black,18000,8429371
280,1/27/2022,Andrew,Male,650000,Hatfield Volkswagen,Toyota,Celica,Pale White,25000,6632898
281,1/28/2022,Juliette,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Black,22000,8164247
282,1/28/2022,Logan,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Black,25000,7536144
283,1/28/2022,Elizabeth,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Pale White,23000,6911603
284,1/28/2022,Theo,Male,1150000,Capitol KIA,Volkswagen,Jetta,Pale White,33000,6226752
285,1/28/2022,Andy,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Pale White,25000,8221235
286,1/30/2022,Julissa,Male,470000,Rabun Used Car Sales,Honda,Accord,Black,43000,6988136
287,1/30/2022,Kaelyn,Male,1180000,Race Car Help,BMW,328i,Pale White,21001,8690744
288,1/30/2022,Kailey,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Pale White,11501,8027275
289,1/30/2022,Lorenzo,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,Pale White,32000,6608005
290,1/30/2022,Louis,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Black,20000,7465437
291,1/30/2022,Luca,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,Black,9000,6535530
292,1/30/2022,Ella,Male,916000,Race Car Help,Ford,Crown Victoria,Pale White,29000,8160891
293,1/30/2022,Emily,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Pale White,17000,6044969
294,1/30/2022,Emma,Male,750000,Saab-Belle Dodge,Honda,Passport,Pale White,27000,7272811
295,1/30/2022,Cedric,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Pale White,54000,6894798
296,1/30/2022,Hugo,Female,1410000,Chrysler Plymouth,Mercury,Cougar,Black,33000,6730472
297,1/30/2022,Rafael,Male,1125000,New Castle Ford Lincoln Mercury,Honda,Passport,Pale White,27500,6779688
298,1/30/2022,Anson,Female,580000,McKinney Dodge Chrysler Jeep,Toyota,Celica,Pale White,14000,8547639
299,1/30/2022,Anthony,Male,710000,Motor Vehicle Branch Office,Chevrolet,Camaro,Black,41000,7348351
300,1/30/2022,Arjun,Female,335000,Nebo Chevrolet,Ford,Taurus,Pale White,22000,7915626
301,1/31/2022,Kailyn,Female,13500,Saab-Belle Dodge,Ford,Focus,Pale White,24000,8740005
302,1/31/2022,Kaitlyn,Male,1012500,Scrivener Performance Engineering,Porsche,Boxter,Pale White,24250,7058375
303,1/31/2022,Kamila,Female,970000,Star Enterprises Inc,Oldsmobile,Intrigue,Pale White,37000,7599809
304,1/31/2022,Lucas,Female,1495000,Iceberg Rentals,Lexus,LX470,Pale White,54500,6737724
305,1/31/2022,Luka,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,Pale White,46000,8987884
306,1/31/2022,Lukas,Male,13500,Motor Vehicle Branch Office,Dodge,Stratus,Pale White,37000,7580732
307,1/31/2022,Eva,Female,922000,Scrivener Performance Engineering,Dodge,Viper,Black,26000,6994009
308,1/31/2022,Faith,Female,1130000,Star Enterprises Inc,Nissan,Pathfinder,Pale White,21000,6214183
309,1/31/2022,Fanta,Female,13500,Suburban Ford,Toyota,Corolla,Pale White,41000,6374482
310,1/31/2022,Matheo,Male,1090000,Clay Johnson Auto Sales,Nissan,Quest,Black,12000,6569596
311,1/31/2022,Clemence,Male,630100,Diehl Motor CO Inc,Dodge,Stratus,Pale White,25100,8123167
312,1/31/2022,Calista,Male,1350000,Enterprise Rent A Car,Toyota,Camry,Black,34000,8382877
313,1/31/2022,Armaan,Male,1330000,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Pale White,34000,7360406
314,1/31/2022,Noa,Female,591000,Rabun Used Car Sales,Mitsubishi,Montero Sport,Pale White,39000,7081916
315,1/31/2022,Austin,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,Black,33000,8843585
316,02/03/2022,Karen,Male,1030000,Suburban Ford,Lincoln,Navigator,Pale White,33000,6038590
317,02/03/2022,Karla,Female,13500,Tri-State Mack Inc,Acura,RL,Black,18000,7539875
318,02/03/2022,Kate,Female,927000,U-Haul CO,Honda,Accord,Pale White,21000,6862992
319,02/03/2022,Katelyn,Male,840000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Pale White,39000,6503890
320,02/03/2022,Katelynn,Male,730000,C & M Motors Inc,Mercedes-B,M-Class,Pale White,25000,7275191
321,02/03/2022,Katherine,Male,770000,Capitol KIA,Nissan,Pathfinder,Pale White,46000,8835994
322,02/03/2022,Luke,Female,1125000,Nebo Chevrolet,Chevrolet,Metro,Pale White,13500,6838769
323,02/03/2022,Maksim,Female,995000,New Castle Ford Lincoln Mercury,Dodge,Dakota,Pale White,21000,6181924
324,02/03/2022,Marc,Male,13500,Pars Auto Sales,Hyundai,Sonata,Pale White,13000,7890074
325,02/03/2022,Marco,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Black,43000,7480624
326,02/03/2022,Marcus,Male,1100000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Pale White,22000,7410063
327,02/03/2022,Mark,Male,13500,Rabun Used Car Sales,Porsche,Boxter,Black,26000,8148532
328,02/03/2022,Fatima,Female,13500,Tri-State Mack Inc,Honda,CR-V,Pale White,12000,7592271
329,02/03/2022,Fatou,Male,910000,U-Haul CO,Toyota,Corolla,Pale White,22000,8047606
330,02/03/2022,Fatoumata,Male,1859000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Pale White,21900,8924275
331,02/03/2022,Gabriella,Male,13500,Rabun Used Car Sales,Volkswagen,Beetle,Pale White,45000,6697665
332,02/03/2022,Gabrielle,Male,1200000,Race Car Help,Plymouth,Prowler,Pale White,71000,8372194
333,02/03/2022,Genesis,Male,13500,Ryder Truck Rental and Leasing,Saturn,LW,Pale White,13000,7561365
334,02/03/2022,Camille,Male,1660000,Gartner Buick Hyundai Saab,Mercury,Villager,Pale White,14000,6395931
335,02/03/2022,Lou,Male,13500,Hatfield Volkswagen,Chevrolet,Metro,Pale White,13000,8716925
336,02/03/2022,Sarah,Female,13500,Iceberg Rentals,Saab,05-Sep,Pale White,28000,8962316
337,02/03/2022,Arthur,Male,905000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK230,Pale White,14000,6034632
338,02/03/2022,Jeanne,Male,13500,Motor Vehicle Branch Office,Nissan,Xterra,Pale White,31000,7457602
339,02/03/2022,Marion,Male,1152000,Nebo Chevrolet,Ford,Crown Victoria,Pale White,29200,8920349
340,02/03/2022,Ayaan,Male,550000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Black,42000,7148486
341,02/03/2022,Helia,Female,13500,Saab-Belle Dodge,Ford,Ranger,Black,18000,6796602
342,02/03/2022,Benjamin,Male,936000,Race Car Help,Audi,A6,Pale White,13000,7691935
343,02/03/2022,Benson,Female,580000,Ryder Truck Rental and Leasing,Cadillac,Eldorado,Black,85000,6417156
344,02/03/2022,Brandon,Male,1900000,Saab-Belle Dodge,Pontiac,Sunfire,Pale White,43000,7976159
345,02/03/2022,Brian,Male,1605000,Scrivener Performance Engineering,Buick,Regal,Pale White,43500,7161187
346,02/06/2022,Katie,Male,13500,Chrysler of Tri-Cities,Toyota,Tacoma,Black,36000,8982126
347,02/06/2022,Kayla,Male,603000,Chrysler Plymouth,Infiniti,I30,Pale White,16000,8879181
348,02/06/2022,Kaylee,Male,700000,Classic Chevy,Ford,Windstar,Pale White,31000,8138829
349,02/06/2022,Kayleen,Male,600000,Clay Johnson Auto Sales,Dodge,Avenger,Black,16000,6872309
350,02/06/2022,Kayleigh,Male,500000,Diehl Motor CO Inc,Saturn,LS,Pale White,14000,7514641
351,02/06/2022,Kaylie,Female,420000,Enterprise Rent A Car,Dodge,Durango,Black,24000,7088700
352,02/06/2022,Kaylin,Female,500000,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,Pale White,39000,8458735
353,02/06/2022,Keily,Female,1035000,Hatfield Volkswagen,Acura,TL,Pale White,14500,6244359
354,02/06/2022,Kelly,Female,960000,Iceberg Rentals,Volvo,S70,Pale White,20000,8804792
355,02/06/2022,Alexandra,Male,2345000,Tri-State Mack Inc,Nissan,Pathfinder,Pale White,16500,8182025
356,02/06/2022,Mason,Male,512000,Ryder Truck Rental and Leasing,Volkswagen,Passat,Pale White,31000,8041492
357,02/06/2022,Mateo,Male,820000,Saab-Belle Dodge,BMW,528i,Black,21000,6241610
358,02/06/2022,Matteo,Male,1050000,Scrivener Performance Engineering,Mitsubishi,Diamante,Pale White,21000,6552853
359,02/06/2022,Matthew,Male,1326000,Star Enterprises Inc,Toyota,RAV4,Black,85600,8706152
360,02/06/2022,Lily,Female,1800000,Progressive Shippers Cooperative Association No,Dodge,Caravan,Black,23000,7860814
361,02/06/2022,Maxim,Male,730000,Tri-State Mack Inc,BMW,323i,Pale White,21000,7746769
362,02/06/2022,Maximilian,Male,880000,U-Haul CO,Mitsubishi,3000GT,Pale White,24000,7801790
363,02/06/2022,Maximus,Male,925000,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,Black,22000,8319148
364,02/06/2022,Gianna,Male,480000,Saab-Belle Dodge,Volkswagen,GTI,Black,25000,8127221
365,02/06/2022,Grace,Female,1835000,Scrivener Performance Engineering,Plymouth,Neon,Pale White,22500,6218737
366,02/06/2022,Hailey,Male,13500,Star Enterprises Inc,Jeep,Wrangler,Pale White,19000,7581505
367,02/06/2022,Hannah,Female,13500,Suburban Ford,Plymouth,Neon,Pale White,27000,6592847
368,02/06/2022,Harmony,Male,13500,Tri-State Mack Inc,Lexus,LS400,Pale White,18000,6828784
369,02/06/2022,Hawa,Female,13500,U-Haul CO,Plymouth,Voyager,Black,75000,7539512
370,02/06/2022,Heaven,Male,1635000,Buddy Storbeck's Diesel Service Inc,Plymouth,Prowler,Pale White,71500,8952847
371,02/06/2022,Hope,Male,1705000,C & M Motors Inc,Saturn,SC,Pale White,61500,7453504
372,02/06/2022,Imani,Male,1005000,Capitol KIA,Mitsubishi,Diamante,Pale White,21500,7560129
373,02/06/2022,Gabrielle,Male,920000,New Castle Ford Lincoln Mercury,Lexus,LS400,Pale White,25000,8091325
374,02/06/2022,Marc,Female,840000,Pars Auto Sales,Mercedes-B,CL500,Pale White,29000,8263309
375,02/06/2022,Baptiste,Male,728000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,GS400,Black,12000,7230075
376,02/06/2022,Aidan,Male,980000,Scrivener Performance Engineering,Dodge,Caravan,Black,23000,8420039
377,02/06/2022,Valentin,Male,1900000,Rabun Used Car Sales,Mitsubishi,Diamante,Pale White,19000,7056941
378,02/06/2022,Ophelie,Male,1325000,Race Car Help,Pontiac,Bonneville,Pale White,19500,8643280
379,02/06/2022,Corentin,Male,1200000,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Pale White,21000,7160885
380,02/06/2022,Alexandre,Male,13500,Saab-Belle Dodge,Nissan,Frontier,Pale White,20000,6838175
381,02/06/2022,Alan,Male,610000,Tri-State Mack Inc,Mitsubishi,Montero Sport,Pale White,29001,8481912
382,02/06/2022,Bryan,Male,1415000,Star Enterprises Inc,Audi,A6,Black,25500,7958184
383,02/06/2022,Faustine,Male,685000,Scrivener Performance Engineering,Dodge,Caravan,Pale White,19000,7512196
384,02/06/2022,Calvin,Female,637000,Tri-State Mack Inc,Acura,RL,Black,24000,8501584
385,02/06/2022,Valentin,Female,570000,Tri-State Mack Inc,Dodge,Ram Pickup,Pale White,20000,8843407
386,02/06/2022,Charles,Male,926000,Progressive Shippers Cooperative Association No,Buick,Regal,Black,19000,8984113
387,02/06/2022,Christian,Male,610000,Rabun Used Car Sales,Oldsmobile,Intrigue,Pale White,37000,8570948
388,02/06/2022,Christopher,Female,700000,Race Car Help,Mercedes-B,SLK,Pale White,17000,8869724
389,02/06/2022,Cody,Male,1525000,Ryder Truck Rental and Leasing,Buick,Park Avenue,Black,29500,6040770
390,02/06/2022,Connor,Male,1900000,Saab-Belle Dodge,Lexus,LS400,Pale White,46000,6267907
391,02/07/2022,Keyla,Female,960000,McKinney Dodge Chrysler Jeep,Acura,Integra,Black,45000,6373366
392,02/07/2022,Khloe,Male,720000,Motor Vehicle Branch Office,Ford,Mustang,Pale White,25000,6799958
393,02/07/2022,Alina,Male,13500,Suburban Ford,Ford,Ranger,Black,25000,8000230
394,02/07/2022,Mayer,Male,715000,Race Car Help,Chevrolet,Cavalier,Pale White,14000,8699809
395,02/07/2022,Isabella,Male,852000,Chrysler of Tri-Cities,Mercedes-B,SLK,Pale White,19000,8952066
396,02/07/2022,Isabelle,Male,690000,Chrysler Plymouth,Chevrolet,Lumina,Pale White,12000,7152789
397,02/07/2022,Quentin,Male,1030000,Star Enterprises Inc,Acura,RL,Pale White,17000,7124758
398,02/07/2022,Manon,Male,3200000,Suburban Ford,Chrysler,LHS,Black,26000,8790575
399,02/07/2022,Daniel,Male,13500,Scrivener Performance Engineering,Toyota,Sienna,Black,27000,8724403
400,02/07/2022,Danny,Male,13500,Star Enterprises Inc,Jeep,Wrangler,Pale White,19000,8601323
401,02/08/2022,Kiara,Male,785000,Nebo Chevrolet,Mitsubishi,Montero Sport,Pale White,29000,8005217
402,02/08/2022,Kimberly,Male,725000,New Castle Ford Lincoln Mercury,Mercedes-B,C-Class,Black,14000,6988989
403,02/08/2022,Krystal,Male,450000,Pars Auto Sales,Cadillac,Eldorado,Black,60000,8155813
404,02/08/2022,Kylee,Male,515000,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Boxter,Pale White,14000,6863920
405,02/08/2022,Meilech,Male,840500,Ryder Truck Rental and Leasing,Dodge,Avenger,Pale White,22500,6208717
406,02/08/2022,Meir,Male,810000,Saab-Belle Dodge,Mitsubishi,Diamante,Black,22000,7719614
407,02/08/2022,Menachem,Male,1600000,Scrivener Performance Engineering,Volvo,C70,Pale White,24000,8127385
408,02/08/2022,Menashe,Male,1325000,Star Enterprises Inc,Honda,Accord,Black,43500,6088402
409,02/08/2022,Jada,Male,13500,Classic Chevy,Toyota,Camry,Black,29000,8851769
410,02/08/2022,Jade,Male,13500,Clay Johnson Auto Sales,Pontiac,Grand Prix,Pale White,42000,8121200
411,02/08/2022,Janelle,Male,2120000,Diehl Motor CO Inc,Jeep,Grand Cherokee,Black,19000,8600506
412,02/08/2022,Jasmine,Male,405000,Enterprise Rent A Car,Toyota,Celica,Pale White,14000,6367069
413,02/08/2022,Anna,Female,1450000,Tri-State Mack Inc,Lincoln,Continental,Black,18000,6000458
414,02/08/2022,Clemet,Male,550000,U-Haul CO,Nissan,Xterra,Black,9000,6726247
415,02/08/2022,Alex,Male,380000,Progressive Shippers Cooperative Association No,Mercedes-B,SL-Class,Pale White,26000,8426599
416,02/08/2022,Jules,Male,2830000,Rabun Used Car Sales,Ford,F-Series,Pale White,13000,7963438
417,02/08/2022,Darren,Male,13500,Suburban Ford,Porsche,Boxter,Pale White,24000,7256054
418,02/08/2022,David,Male,454000,Tri-State Mack Inc,Mercedes-B,SLK,Pale White,46000,8326958
419,02/08/2022,Derek,Male,562000,U-Haul CO,Mercury,Sable,Pale White,39000,7026144
420,02/08/2022,Devin,Male,1000000,Buddy Storbeck's Diesel Service Inc,Acura,TL,Pale White,24000,7722013
421,02/09/2022,Kylie,Female,680000,Progressive Shippers Cooperative Association No,Pontiac,Grand Prix,Pale White,19000,7886047
422,02/09/2022,Laila,Male,530000,Rabun Used Car Sales,Mercury,Villager,Black,28001,6816141
423,02/09/2022,Laura,Male,895000,Race Car Help,Oldsmobile,Silhouette,Black,60001,6228155
424,02/09/2022,Lauren,Female,600000,Ryder Truck Rental and Leasing,Mercury,Cougar,Pale White,22001,6615917
425,02/09/2022,Layla,Male,805000,Saab-Belle Dodge,BMW,323i,Pale White,22001,6595968
426,02/09/2022,Mendel,Male,3150000,Suburban Ford,Plymouth,Neon,Pale White,22000,8184715
427,02/09/2022,Mendy,Male,1285000,Tri-State Mack Inc,Mitsubishi,Diamante,Pale White,21500,6544854
428,02/09/2022,Micah,Male,685000,U-Haul CO,Toyota,4Runner,Black,25000,6759646
429,02/09/2022,Michael,Male,878000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,S-Class,Black,85000,8526296
430,02/09/2022,Miles,Male,957000,C & M Motors Inc,Mitsubishi,3000GT,Pale White,21000,8905811
431,02/09/2022,Jayda,Male,2100000,Gartner Buick Hyundai Saab,Acura,RL,Black,24000,8328637
432,02/09/2022,Jayla,Male,13500,Hatfield Volkswagen,Audi,A8,Black,44000,6748072
433,02/09/2022,Jordan,Male,1435000,Iceberg Rentals,Cadillac,Eldorado,Pale White,31500,6457683
434,02/09/2022,Jordyn,Male,1020000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,Pale White,46000,6381408
435,02/09/2022,Journee,Male,1041000,Motor Vehicle Branch Office,Ford,F-Series,Black,22100,7925467
436,02/09/2022,Manon,Male,2260000,Race Car Help,Jeep,Grand Cherokee,Pale White,21000,7091237
437,02/09/2022,Luca,Male,13500,Ryder Truck Rental and Leasing,Honda,Accord,Pale White,14000,8919137
438,02/09/2022,Florian,Female,13500,Saab-Belle Dodge,BMW,328i,Black,18000,8582152
439,02/09/2022,Chloe,Male,2060000,Scrivener Performance Engineering,Volkswagen,Cabrio,Black,16000,8831276
440,02/09/2022,Godard,Male,1650000,Star Enterprises Inc,Pontiac,Sunfire,Black,18000,7608332
441,02/09/2022,Dylan,Female,985000,C & M Motors Inc,Volvo,C70,Black,36000,7126712
442,02/09/2022,Eason,Male,820000,Capitol KIA,Mercedes-B,S-Class,Pale White,10000,6617039
443,02/09/2022,Loreley,Female,591000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Black,45000,7669561
444,02/09/2022,Edwin,Male,800000,Chrysler Plymouth,Oldsmobile,Intrigue,Pale White,45000,7540134
445,02/09/2022,Elijah,Male,1501000,Classic Chevy,Dodge,Dakota,Pale White,21100,8749967
446,02/10/2022,Lea,Female,760000,Scrivener Performance Engineering,Acura,TL,Black,28001,8069059
447,02/10/2022,Milo,Female,1200000,Capitol KIA,Volkswagen,GTI,Pale White,25000,7059355
448,02/10/2022,Journey,Male,565000,Nebo Chevrolet,Chrysler,300M,Black,26000,8416308
449,02/10/2022,Luca,Male,13500,Suburban Ford,Oldsmobile,Silhouette,Pale White,15000,8983215
450,02/10/2022,Theo,Male,13500,Gartner Buick Hyundai Saab,Infiniti,I30,Black,21000,7363601
451,2/14/2022,Leah,Male,752000,Star Enterprises Inc,Lexus,GS400,Pale White,31001,6327743
452,2/14/2022,Leila,Female,580000,Suburban Ford,Jeep,Grand Cherokee,Pale White,21001,8019490
453,2/14/2022,Leilani,Female,725000,Tri-State Mack Inc,Mercedes-B,CL500,Black,22001,8588830
454,2/14/2022,Lesley,Female,758000,U-Haul CO,Volkswagen,Jetta,Pale White,38000,7580374
455,2/14/2022,Leslie,Male,440000,Progressive Shippers Cooperative Association No,Chrysler,300M,Black,26000,8766594
456,2/14/2022,Lesly,Female,970000,Rabun Used Car Sales,Mercury,Mystique,Pale White,29000,7618560
457,2/14/2022,Leyla,Male,755000,Race Car Help,Lexus,GS400,Pale White,31000,7460379
458,2/14/2022,Mohamed,Female,13500,Chrysler of Tri-Cities,Nissan,Altima,Pale White,21000,6540020
459,2/14/2022,Mohammed,Female,862000,Chrysler Plymouth,Ford,Contour,Pale White,62000,7249749
460,2/14/2022,Moishe,Male,1236000,Classic Chevy,Mitsubishi,Galant,Pale White,36600,6132994
461,2/14/2022,Mordechai,Male,13500,Clay Johnson Auto Sales,Ford,Crown Victoria,Pale White,20000,8767784
462,2/14/2022,Morris,Male,1750000,Diehl Motor CO Inc,Nissan,Frontier,Black,53000,7586964
463,2/14/2022,Allison,Male,1005000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Eclipse,Black,27500,8206647
464,2/14/2022,Moshe,Male,2010000,Gartner Buick Hyundai Saab,Acura,RL,Pale White,31000,8938872
465,2/14/2022,Joy,Male,2250000,New Castle Ford Lincoln Mercury,Plymouth,Neon,Pale White,27000,7126248
466,2/14/2022,Kadiatou,Male,900000,Pars Auto Sales,Chevrolet,Monte Carlo,Black,44000,8380627
467,2/14/2022,Kaitlyn,Female,800000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lincoln,Navigator,Black,19000,8958510
468,2/14/2022,Kali,Female,1135000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Pale White,53500,8306867
469,2/14/2022,Kayla,Male,1490000,Rabun Used Car Sales,Oldsmobile,Intrigue,Pale White,45000,6369267
470,2/14/2022,Kaylee,Male,13500,Race Car Help,Pontiac,Bonneville,Pale White,20000,8875803
471,2/14/2022,Kelsey,Male,1230000,Ryder Truck Rental and Leasing,Ford,Windstar,Pale White,19000,8001428
